,subject,deck,counts,trial,proportion
577,15,2,4172,3,0.695
578,15,3,596,3,0.099
579,15,4,607,3,0.101
580,16,1,1474,3,0.246
581,16,2,1498,3,0.25
582,16,3,2059,3,0.343
583,16,4,969,3,0.162
584,17,1,1622,3,0.27
585,17,2,1553,3,0.259
586,17,3,1544,3,0.257
587,17,4,1281,3,0.214
588,18,1,1519,3,0.253
589,18,2,1087,3,0.181
590,18,3,1554,3,0.259
591,18,4,1840,3,0.307
592,19,1,1116,3,0.186
593,19,2,1015,3,0.169
594,19,3,2609,3,0.435
595,19,4,1260,3,0.21
596,20,1,1222,3,0.204
597,20,2,1671,3,0.278
598,20,3,1637,3,0.273
599,20,4,1470,3,0.245
600,21,1,2862,3,0.477
601,21,2,1041,3,0.174
602,21,3,1709,3,0.285
603,21,4,388,3,0.065
604,22,1,1366,3,0.228
605,22,2,1221,3,0.204
606,22,3,2147,3,0.358
607,22,4,1266,3,0.211
608,23,1,2337,3,0.39
609,23,2,1112,3,0.185
610,23,3,324,3,0.054
611,23,4,2227,3,0.371
612,24,1,1263,3,0.21
613,24,2,1610,3,0.268
614,24,3,1278,3,0.213
615,24,4,1849,3,0.308
616,25,1,1737,3,0.29
617,25,2,1541,3,0.257
618,25,3,1881,3,0.314
619,25,4,841,3,0.14
620,26,1,1178,3,0.196
621,26,2,1514,3,0.252
622,26,3,1178,3,0.196
623,26,4,2130,3,0.355
624,27,1,915,3,0.152
625,27,2,3195,3,0.532
626,27,3,942,3,0.157
627,27,4,948,3,0.158
628,28,1,1834,3,0.306
629,28,2,1421,3,0.237
630,28,3,1376,3,0.229
631,28,4,1369,3,0.228
632,29,1,1499,3,0.25
633,29,2,1516,3,0.253
634,29,3,1456,3,0.243
635,29,4,1529,3,0.255
636,30,1,1052,3,0.175
637,30,2,2340,3,0.39
638,30,3,1551,3,0.258
639,30,4,1057,3,0.176
640,31,1,1252,3,0.209
641,31,2,2477,3,0.413
642,31,3,1153,3,0.192
643,31,4,1118,3,0.186
644,32,1,908,3,0.151
645,32,2,889,3,0.148
646,32,3,1768,3,0.295
647,32,4,2435,3,0.406
648,33,1,2954,3,0.492
649,33,2,1298,3,0.216
650,33,3,858,3,0.143
651,33,4,890,3,0.148
652,34,1,2740,3,0.457
653,34,2,463,3,0.077
654,34,3,27,3,0.004
655,34,4,2770,3,0.462
656,35,1,3820,3,0.637
657,35,2,745,3,0.124
658,35,3,1039,3,0.173
659,35,4,396,3,0.066
660,36,1,1676,3,0.279
661,36,2,2517,3,0.42
662,36,3,1296,3,0.216
663,36,4,511,3,0.085
664,37,1,865,3,0.144
665,37,2,1201,3,0.2
666,37,3,3141,3,0.524
667,37,4,793,3,0.132
668,38,1,609,3,0.102
669,38,2,3296,3,0.549
670,38,3,1664,3,0.277
671,38,4,431,3,0.072
672,39,1,3886,3,0.648
673,39,2,681,3,0.114
674,39,3,711,3,0.118
675,39,4,722,3,0.12
676,40,1,2020,3,0.337
677,40,2,2251,3,0.375
678,40,3,1523,3,0.254
679,40,4,206,3,0.034
680,41,1,787,3,0.131
681,41,2,3694,3,0.616
682,41,3,760,3,0.127
683,41,4,759,3,0.126
684,42,1,3528,3,0.588
685,42,2,811,3,0.135
686,42,3,838,3,0.14
687,42,4,823,3,0.137
688,0,1,2857,4,0.476
