,subject,deck,counts,trial,proportion
310,1,3,1067,2,0.178
311,1,4,1052,2,0.175
312,2,1,1761,2,0.294
313,2,2,1771,2,0.295
314,2,3,1817,2,0.303
315,2,4,651,2,0.108
316,3,1,1723,2,0.287
317,3,2,1387,2,0.231
318,3,3,1477,2,0.246
319,3,4,1413,2,0.236
320,4,1,922,2,0.154
321,4,2,974,2,0.162
322,4,3,943,2,0.157
323,4,4,3161,2,0.527
324,5,1,1785,2,0.298
325,5,2,1780,2,0.297
326,5,3,1715,2,0.286
327,5,4,720,2,0.12
328,6,1,1594,2,0.266
329,6,2,1565,2,0.261
330,6,3,1310,2,0.218
331,6,4,1531,2,0.255
332,7,1,1268,2,0.211
333,7,2,1294,2,0.216
334,7,3,1338,2,0.223
335,7,4,2100,2,0.35
336,8,1,1853,2,0.309
337,8,2,1840,2,0.307
338,8,3,1800,2,0.3
339,8,4,507,2,0.084
340,9,1,1041,2,0.174
341,9,2,1028,2,0.171
342,9,3,2904,2,0.484
343,9,4,1027,2,0.171
344,10,1,1473,2,0.246
345,10,2,1605,2,0.268
346,10,3,1415,2,0.236
347,10,4,1507,2,0.251
348,11,1,1452,2,0.242
349,11,2,1438,2,0.24
350,11,3,1688,2,0.281
351,11,4,1422,2,0.237
352,12,1,938,2,0.156
353,12,2,3067,2,0.511
354,12,3,1006,2,0.168
355,12,4,989,2,0.165
356,13,1,435,2,0.072
357,13,2,512,2,0.085
358,13,3,4616,2,0.769
359,13,4,437,2,0.073
360,14,1,1925,2,0.321
361,14,2,1928,2,0.321
362,14,3,1970,2,0.328
363,14,4,177,2,0.03
364,15,1,2671,2,0.445
365,15,2,1135,2,0.189
366,15,3,1093,2,0.182
367,15,4,1101,2,0.184
368,16,1,850,2,0.142
369,16,2,1696,2,0.283
370,16,3,1717,2,0.286
371,16,4,1737,2,0.29
372,17,1,1633,2,0.272
373,17,2,1603,2,0.267
374,17,3,1124,2,0.187
375,17,4,1640,2,0.273
376,18,1,1085,2,0.181
377,18,2,2706,2,0.451
378,18,3,1134,2,0.189
379,18,4,1075,2,0.179
380,19,1,839,2,0.14
