,subject,deck,counts,trial,proportion
622,3,3,1544,4,0.257
623,3,4,1692,4,0.282
624,4,1,896,4,0.149
625,4,2,874,4,0.146
626,4,3,849,4,0.142
627,4,4,3381,4,0.564
628,5,1,1757,4,0.293
629,5,2,1464,4,0.244
630,5,3,1178,4,0.196
631,5,4,1601,4,0.267
632,6,1,951,4,0.158
633,6,2,1526,4,0.254
634,6,3,1738,4,0.29
635,6,4,1785,4,0.298
636,7,1,920,4,0.153
637,7,2,937,4,0.156
638,7,3,916,4,0.153
639,7,4,3227,4,0.538
640,8,1,1240,4,0.207
641,8,2,464,4,0.077
642,8,3,2362,4,0.394
643,8,4,1934,4,0.322
644,9,1,913,4,0.152
645,9,2,945,4,0.158
646,9,3,1240,4,0.207
647,9,4,2902,4,0.484
648,10,1,1857,4,0.31
649,10,2,1242,4,0.207
650,10,3,1413,4,0.236
651,10,4,1488,4,0.248
652,11,1,1973,4,0.329
653,11,2,1468,4,0.245
654,11,3,1575,4,0.262
655,11,4,984,4,0.164
656,12,1,1304,4,0.217
657,12,2,1387,4,0.231
658,12,3,1504,4,0.251
659,12,4,1805,4,0.301
660,13,1,470,4,0.078
661,13,2,486,4,0.081
662,13,3,4618,4,0.77
663,13,4,426,4,0.071
664,14,1,972,4,0.162
665,14,2,279,4,0.046
666,14,3,2842,4,0.474
667,14,4,1907,4,0.318
668,15,1,1471,4,0.245
669,15,2,1512,4,0.252
670,15,3,1581,4,0.264
671,15,4,1436,4,0.239
672,16,1,1833,4,0.306
673,16,2,612,4,0.102
674,16,3,2231,4,0.372
675,16,4,1324,4,0.221
676,17,1,1669,4,0.278
677,17,2,1263,4,0.21
678,17,3,1342,4,0.224
679,17,4,1726,4,0.288
680,18,1,1460,4,0.243
681,18,2,1506,4,0.251
682,18,3,1476,4,0.246
683,18,4,1558,4,0.26
684,19,1,1820,4,0.303
685,19,2,2351,4,0.392
686,19,3,577,4,0.096
687,19,4,1252,4,0.209
688,20,1,865,4,0.144
689,20,2,896,4,0.149
690,20,3,1118,4,0.186
691,20,4,3121,4,0.52
692,21,1,1743,4,0.29
693,21,2,1185,4,0.198
694,21,3,1914,4,0.319
695,21,4,1158,4,0.193
696,22,1,2130,4,0.355
697,22,2,1881,4,0.314
698,22,3,1309,4,0.218
699,22,4,680,4,0.113
700,23,1,1944,4,0.324
701,23,2,1323,4,0.22
702,23,3,1272,4,0.212
703,23,4,1461,4,0.244
704,24,1,1927,4,0.321
705,24,2,1508,4,0.251
706,24,3,869,4,0.145
707,24,4,1696,4,0.283
708,25,1,1004,4,0.167
709,25,2,1533,4,0.256
710,25,3,1709,4,0.285
711,25,4,1754,4,0.292
712,26,1,1112,4,0.185
713,26,2,2599,4,0.433
714,26,3,1917,4,0.32
715,26,4,372,4,0.062
716,27,1,2066,4,0.344
717,27,2,1981,4,0.33
718,27,3,445,4,0.074
719,27,4,1508,4,0.251
720,28,1,1534,4,0.256
721,28,2,1689,4,0.282
722,28,3,1329,4,0.222
723,28,4,1448,4,0.241
724,29,1,1385,4,0.231
725,29,2,1223,4,0.204
726,29,3,2168,4,0.361
727,29,4,1224,4,0.204
728,30,1,1518,4,0.253
729,30,2,1546,4,0.258
730,30,3,1552,4,0.259
731,30,4,1384,4,0.231
732,31,1,1493,4,0.249
733,31,2,1910,4,0.318
734,31,3,1201,4,0.2
735,31,4,1396,4,0.233
736,32,1,2078,4,0.346
737,32,2,1322,4,0.22
738,32,3,1160,4,0.193
739,32,4,1440,4,0.24
740,33,1,2465,4,0.411
741,33,2,2052,4,0.342
742,33,3,1155,4,0.192
743,33,4,328,4,0.055
744,34,1,369,4,0.062
745,34,2,2254,4,0.376
746,34,3,1167,4,0.194
747,34,4,2210,4,0.368
748,35,1,1529,4,0.255
749,35,2,1524,4,0.254
750,35,3,1500,4,0.25
751,35,4,1447,4,0.241
752,36,1,1347,4,0.224
753,36,2,1344,4,0.224
754,36,3,1517,4,0.253
755,36,4,1792,4,0.299
756,37,1,880,4,0.147
757,37,2,1447,4,0.241
758,37,3,2799,4,0.466
759,37,4,874,4,0.146
760,0,1,893,5,0.149
761,0,2,1228,5,0.205
762,0,3,2969,5,0.495
763,0,4,910,5,0.152
764,1,1,608,5,0.101
765,1,2,4220,5,0.703
766,1,3,594,5,0.099
767,1,4,578,5,0.096
768,2,1,578,5,0.096
769,2,2,1645,5,0.274
770,2,3,1701,5,0.284
771,2,4,2076,5,0.346
772,3,1,1659,5,0.276
773,3,2,1357,5,0.226
774,3,3,1706,5,0.284
775,3,4,1278,5,0.213
776,4,1,973,5,0.162
777,4,2,3000,5,0.5
778,4,3,895,5,0.149
779,4,4,1132,5,0.189
780,5,1,1201,5,0.2
781,5,2,1610,5,0.268
782,5,3,1536,5,0.256
783,5,4,1653,5,0.276
784,6,1,1536,5,0.256
785,6,2,1670,5,0.278
786,6,3,1874,5,0.312
787,6,4,920,5,0.153
788,7,1,791,5,0.132
789,7,2,844,5,0.141
790,7,3,876,5,0.146
791,7,4,3489,5,0.582
792,8,1,1918,5,0.32
793,8,2,1217,5,0.203
794,8,3,387,5,0.064
795,8,4,2478,5,0.413
796,9,1,953,5,0.159
797,9,2,855,5,0.142
798,9,3,1038,5,0.173
799,9,4,3154,5,0.526
800,10,1,1277,5,0.213
801,10,2,1493,5,0.249
802,10,3,1625,5,0.271
803,10,4,1605,5,0.268
804,11,1,1171,5,0.195
805,11,2,1782,5,0.297
806,11,3,1644,5,0.274
807,11,4,1403,5,0.234
808,12,1,1176,5,0.196
809,12,2,2232,5,0.372
810,12,3,1274,5,0.212
811,12,4,1318,5,0.22
812,13,1,422,5,0.07
813,13,2,415,5,0.069
814,13,3,4729,5,0.788
815,13,4,434,5,0.072
816,14,1,138,5,0.023
817,14,2,1032,5,0.172
818,14,3,2586,5,0.431
819,14,4,2244,5,0.374
820,15,1,1377,5,0.23
821,15,2,1296,5,0.216
822,15,3,1933,5,0.322
823,15,4,1394,5,0.232
824,16,1,499,5,0.083
825,16,2,1222,5,0.204
826,16,3,2493,5,0.416
827,16,4,1786,5,0.298
828,17,1,1688,5,0.281
829,17,2,1065,5,0.178
830,17,3,1537,5,0.256
831,17,4,1710,5,0.285
832,18,1,1980,5,0.33
833,18,2,1327,5,0.221
834,18,3,1334,5,0.222
835,18,4,1359,5,0.226
836,19,1,2397,5,0.4
837,19,2,478,5,0.08
838,19,3,1255,5,0.209
839,19,4,1870,5,0.312
840,20,1,792,5,0.132
841,20,2,3246,5,0.541
842,20,3,941,5,0.157
843,20,4,1021,5,0.17
844,21,1,2305,5,0.384
845,21,2,1686,5,0.281
846,21,3,320,5,0.053
847,21,4,1689,5,0.282
848,22,1,2373,5,0.396
849,22,2,596,5,0.099
850,22,3,1827,5,0.304
851,22,4,1204,5,0.201
852,23,1,1400,5,0.233
853,23,2,2097,5,0.35
854,23,3,1215,5,0.202
855,23,4,1288,5,0.215
856,24,1,1003,5,0.167
857,24,2,1791,5,0.298
858,24,3,1421,5,0.237
859,24,4,1785,5,0.298
860,25,1,1557,5,0.26
861,25,2,1597,5,0.266
862,25,3,1810,5,0.302
863,25,4,1036,5,0.173
864,26,1,2016,5,0.336
865,26,2,390,5,0.065
866,26,3,2446,5,0.408
867,26,4,1148,5,0.191
868,27,1,448,5,0.075
869,27,2,1989,5,0.332
870,27,3,1682,5,0.28
871,27,4,1881,5,0.314
872,28,1,1382,5,0.23
873,28,2,1879,5,0.313
874,28,3,1397,5,0.233
875,28,4,1342,5,0.224
876,29,1,1192,5,0.199
877,29,2,2351,5,0.392
878,29,3,1301,5,0.217
879,29,4,1156,5,0.193
880,30,1,1514,5,0.252
881,30,2,1523,5,0.254
882,30,3,1503,5,0.25
883,30,4,1460,5,0.243
884,31,1,1462,5,0.244
885,31,2,1644,5,0.274
886,31,3,1192,5,0.199
887,31,4,1702,5,0.284
888,32,1,2086,5,0.348
889,32,2,1298,5,0.216
890,32,3,1620,5,0.27
891,32,4,996,5,0.166
892,33,1,2665,5,0.444
893,33,2,318,5,0.053
894,33,3,1789,5,0.298
895,33,4,1228,5,0.205
896,34,1,1301,5,0.217
897,34,2,476,5,0.079
898,34,3,1833,5,0.306
899,34,4,2390,5,0.398
900,35,1,1483,5,0.247
901,35,2,1535,5,0.256
902,35,3,1500,5,0.25
903,35,4,1482,5,0.247
904,36,1,1197,5,0.2
905,36,2,1211,5,0.202
906,36,3,1247,5,0.208
907,36,4,2345,5,0.391
908,37,1,940,5,0.157
909,37,2,1246,5,0.208
910,37,3,1823,5,0.304
911,37,4,1991,5,0.332
912,0,1,951,6,0.158
913,0,2,2683,6,0.447
914,0,3,1400,6,0.233
915,0,4,966,6,0.161
916,1,1,560,6,0.093
917,1,2,4255,6,0.709
918,1,3,573,6,0.096
919,1,4,612,6,0.102
920,2,1,1682,6,0.28
921,2,2,1806,6,0.301
922,2,3,665,6,0.111
923,2,4,1847,6,0.308
924,3,1,1655,6,0.276
925,3,2,1568,6,0.261
926,3,3,1619,6,0.27
927,3,4,1158,6,0.193
928,4,1,862,6,0.144
929,4,2,3356,6,0.559
930,4,3,874,6,0.146
931,4,4,908,6,0.151
932,5,1,1102,6,0.184
933,5,2,1679,6,0.28
934,5,3,1498,6,0.25
935,5,4,1721,6,0.287
936,6,1,906,6,0.151
937,6,2,1691,6,0.282
938,6,3,1856,6,0.309
