,subject,deck,counts,trial,proportion
363,42,4,1544,1,0.257
364,43,1,1303,1,0.217
365,43,2,1242,1,0.207
366,43,3,2175,1,0.362
367,43,4,1280,1,0.213
368,44,1,966,1,0.161
369,44,2,1064,1,0.177
370,44,3,2949,1,0.492
371,44,4,1021,1,0.17
372,45,1,1004,1,0.167
373,45,2,1741,1,0.29
374,45,3,1698,1,0.283
375,45,4,1557,1,0.26
376,46,1,1680,1,0.28
377,46,2,1465,1,0.244
378,46,3,1438,1,0.24
379,46,4,1417,1,0.236
380,47,1,1838,1,0.306
381,47,2,1880,1,0.313
382,47,3,433,1,0.072
383,47,4,1849,1,0.308
384,0,1,819,2,0.136
385,0,2,817,2,0.136
386,0,3,3513,2,0.586
387,0,4,851,2,0.142
388,1,1,1527,2,0.254
389,1,2,1420,2,0.237
390,1,3,1538,2,0.256
391,1,4,1515,2,0.252
392,2,1,737,2,0.123
393,2,2,1691,2,0.282
394,2,3,1747,2,0.291
395,2,4,1825,2,0.304
396,3,1,1589,2,0.265
397,3,2,1372,2,0.229
398,3,3,1715,2,0.286
399,3,4,1324,2,0.221
400,4,1,1081,2,0.18
401,4,2,2597,2,0.433
402,4,3,1278,2,0.213
403,4,4,1044,2,0.174
404,5,1,1061,2,0.177
405,5,2,3030,2,0.505
406,5,3,995,2,0.166
407,5,4,914,2,0.152
408,6,1,1803,2,0.3
409,6,2,2522,2,0.42
410,6,3,790,2,0.132
411,6,4,885,2,0.148
412,7,1,2154,2,0.359
413,7,2,2133,2,0.356
414,7,3,660,2,0.11
415,7,4,1053,2,0.176
416,8,1,1774,2,0.296
417,8,2,1366,2,0.228
418,8,3,1832,2,0.305
419,8,4,1028,2,0.171
420,9,1,1182,2,0.197
421,9,2,2518,2,0.42
422,9,3,1139,2,0.19
423,9,4,1161,2,0.194
424,10,1,1798,2,0.3
425,10,2,1459,2,0.243
426,10,3,968,2,0.161
427,10,4,1775,2,0.296
428,11,1,2311,2,0.385
429,11,2,1255,2,0.209
430,11,3,1193,2,0.199
431,11,4,1241,2,0.207
432,12,1,2435,2,0.406
433,12,2,880,2,0.147
434,12,3,1706,2,0.284
435,12,4,979,2,0.163
436,13,1,1336,2,0.223
437,13,2,2964,2,0.494
438,13,3,837,2,0.14
439,13,4,863,2,0.144
440,14,1,1642,2,0.274
441,14,2,1414,2,0.236
442,14,3,1301,2,0.217
443,14,4,1643,2,0.274
444,15,1,1609,2,0.268
445,15,2,1222,2,0.204
446,15,3,1558,2,0.26
447,15,4,1611,2,0.268
448,16,1,2055,2,0.342
449,16,2,1222,2,0.204
450,16,3,2039,2,0.34
451,16,4,684,2,0.114
452,17,1,1954,2,0.326
453,17,2,1277,2,0.213
454,17,3,1501,2,0.25
455,17,4,1268,2,0.211
456,18,1,602,2,0.1
457,18,2,1918,2,0.32
458,18,3,1525,2,0.254
459,18,4,1955,2,0.326
460,19,1,3918,2,0.653
461,19,2,730,2,0.122
462,19,3,668,2,0.111
463,19,4,684,2,0.114
464,20,1,1449,2,0.242
465,20,2,1423,2,0.237
466,20,3,1411,2,0.235
467,20,4,1717,2,0.286
468,21,1,1225,2,0.204
469,21,2,2091,2,0.348
470,21,3,575,2,0.096
471,21,4,2109,2,0.352
472,22,1,1239,2,0.206
473,22,2,1340,2,0.223
474,22,3,1578,2,0.263
475,22,4,1843,2,0.307
476,23,1,614,2,0.102
477,23,2,4132,2,0.689
478,23,3,599,2,0.1
479,23,4,655,2,0.109
480,24,1,2518,2,0.42
481,24,2,1168,2,0.195
482,24,3,1118,2,0.186
483,24,4,1196,2,0.199
484,25,1,1076,2,0.179
485,25,2,1050,2,0.175
486,25,3,2798,2,0.466
487,25,4,1076,2,0.179
488,26,1,1158,2,0.193
489,26,2,1810,2,0.302
490,26,3,1861,2,0.31
491,26,4,1171,2,0.195
492,27,1,1348,2,0.225
493,27,2,1606,2,0.268
494,27,3,1372,2,0.229
495,27,4,1674,2,0.279
496,28,1,2758,2,0.46
497,28,2,364,2,0.061
498,28,3,2826,2,0.471
499,28,4,52,2,0.009
500,29,1,195,2,0.032
501,29,2,1923,2,0.32
502,29,3,2011,2,0.335
503,29,4,1871,2,0.312
504,30,1,1404,2,0.234
505,30,2,1494,2,0.249
506,30,3,1726,2,0.288
507,30,4,1376,2,0.229
508,31,1,859,2,0.143
509,31,2,1467,2,0.244
510,31,3,2796,2,0.466
511,31,4,878,2,0.146
512,32,1,1355,2,0.226
513,32,2,1882,2,0.314
514,32,3,1412,2,0.235
515,32,4,1351,2,0.225
516,33,1,1725,2,0.288
517,33,2,1458,2,0.243
518,33,3,1690,2,0.282
519,33,4,1127,2,0.188
520,34,1,2210,2,0.368
521,34,2,1193,2,0.199
522,34,3,245,2,0.041
523,34,4,2352,2,0.392
524,35,1,1391,2,0.232
525,35,2,1335,2,0.222
526,35,3,1594,2,0.266
527,35,4,1680,2,0.28
528,36,1,1194,2,0.199
529,36,2,1699,2,0.283
530,36,3,1420,2,0.237
531,36,4,1687,2,0.281
532,37,1,2356,2,0.393
533,37,2,1191,2,0.198
534,37,3,1242,2,0.207
535,37,4,1211,2,0.202
536,38,1,2376,2,0.396
537,38,2,996,2,0.166
538,38,3,2325,2,0.388
539,38,4,303,2,0.05
540,39,1,1541,2,0.257
541,39,2,1552,2,0.259
542,39,3,1471,2,0.245
543,39,4,1436,2,0.239
544,40,1,1742,2,0.29
545,40,2,1387,2,0.231
546,40,3,1489,2,0.248
547,40,4,1382,2,0.23
548,41,1,802,2,0.134
549,41,2,2793,2,0.466
550,41,3,1608,2,0.268
551,41,4,797,2,0.133
552,42,1,1530,2,0.255
553,42,2,1238,2,0.206
554,42,3,1624,2,0.271
555,42,4,1608,2,0.268
556,43,1,1067,2,0.178
557,43,2,1087,2,0.181
558,43,3,2819,2,0.47
559,43,4,1027,2,0.171
560,44,1,915,2,0.152
561,44,2,893,2,0.149
562,44,3,3238,2,0.54
563,44,4,954,2,0.159
564,45,1,787,2,0.131
565,45,2,1694,2,0.282
566,45,3,1698,2,0.283
567,45,4,1821,2,0.304
568,46,1,1713,2,0.286
569,46,2,1586,2,0.264
570,46,3,1344,2,0.224
571,46,4,1357,2,0.226
572,47,1,482,2,0.08
573,47,2,2183,2,0.364
574,47,3,1116,2,0.186
575,47,4,2219,2,0.37
576,0,1,922,3,0.154
577,0,2,841,3,0.14
578,0,3,3354,3,0.559
579,0,4,883,3,0.147
580,1,1,1583,3,0.264
581,1,2,1527,3,0.254
582,1,3,1452,3,0.242
583,1,4,1438,3,0.24
584,2,1,1668,3,0.278
585,2,2,743,3,0.124
586,2,3,1801,3,0.3
587,2,4,1788,3,0.298
588,3,1,1486,3,0.248
589,3,2,1283,3,0.214
590,3,3,1904,3,0.317
591,3,4,1327,3,0.221
592,4,1,2540,3,0.423
593,4,2,1318,3,0.22
594,4,3,1145,3,0.191
595,4,4,997,3,0.166
596,5,1,828,3,0.138
597,5,2,3503,3,0.584
598,5,3,783,3,0.13
599,5,4,886,3,0.148
600,6,1,1380,3,0.23
601,6,2,1631,3,0.272
602,6,3,2197,3,0.366
603,6,4,792,3,0.132
604,7,1,751,3,0.125
605,7,2,2437,3,0.406
606,7,3,1243,3,0.207
607,7,4,1569,3,0.262
608,8,1,1933,3,0.322
609,8,2,1566,3,0.261
610,8,3,1151,3,0.192
611,8,4,1350,3,0.225
612,9,1,1241,3,0.207
613,9,2,1582,3,0.264
614,9,3,2006,3,0.334
615,9,4,1171,3,0.195
616,10,1,1727,3,0.288
617,10,2,1668,3,0.278
618,10,3,779,3,0.13
619,10,4,1826,3,0.304
620,11,1,1850,3,0.308
621,11,2,1188,3,0.198
622,11,3,1222,3,0.204
623,11,4,1740,3,0.29
624,12,1,1656,3,0.276
625,12,2,909,3,0.152
626,12,3,1253,3,0.209
627,12,4,2182,3,0.364
628,13,1,999,3,0.166
629,13,2,1362,3,0.227
630,13,3,2842,3,0.474
631,13,4,797,3,0.133
632,14,1,1306,3,0.218
633,14,2,1575,3,0.262
634,14,3,1432,3,0.239
635,14,4,1687,3,0.281
636,15,1,1590,3,0.265
637,15,2,1182,3,0.197
638,15,3,1591,3,0.265
639,15,4,1637,3,0.273
640,16,1,2249,3,0.375
641,16,2,1787,3,0.298
642,16,3,697,3,0.116
643,16,4,1267,3,0.211
644,17,1,1465,3,0.244
645,17,2,1928,3,0.321
646,17,3,1328,3,0.221
647,17,4,1279,3,0.213
648,18,1,1616,3,0.269
649,18,2,564,3,0.094
650,18,3,1884,3,0.314
651,18,4,1936,3,0.323
652,19,1,2613,3,0.436
653,19,2,1115,3,0.186
654,19,3,1134,3,0.189
655,19,4,1138,3,0.19
656,20,1,1423,3,0.237
657,20,2,1399,3,0.233
658,20,3,1561,3,0.26
659,20,4,1617,3,0.27
660,21,1,1722,3,0.287
661,21,2,679,3,0.113
662,21,3,1256,3,0.209
663,21,4,2343,3,0.39
664,22,1,1270,3,0.212
665,22,2,1730,3,0.288
666,22,3,1464,3,0.244
667,22,4,1536,3,0.256
668,23,1,524,3,0.087
669,23,2,4311,3,0.718
